date,symbol,Open,High,Low,Close,Volume
2025-01-01,GODREJIND.NS,1156.2,1196.9,1153.0,1170.0,139588
2025-01-01,GODREJPROP.NS,2786.5307,2792.4521,2753.6895,2763.3428,204242
2025-01-01,GPIL.NS,199.2039,212.5232,198.203,211.4133,2607718
2025-01-01,GPPL.NS,166.4285,168.1688,166.2911,167.6467,283938
2025-01-01,GRANULES.NS,585.9842,596.7289,584.84,594.3412,622617
2025-01-01,GRAPHITE.NS,550.336,556.645,545.6771,551.0154,600889
2025-01-01,GRASIM.NS,2423.6058,2457.2284,2409.6501,2425.7412,487637
2025-01-01,GREAVESCOT.NS,275.0038,281.4369,269.1108,271.0261,10703027
2025-01-01,GREENPLY.NS,306.5799,316.3972,304.4868,312.6596,161356
2025-01-01,GRINDWELL.NS,1883.4121,1929.5116,1883.4121,1896.9478,15852
2025-01-01,GSFC.NS,187.1516,194.8723,186.9813,193.6991,2304961
2025-01-01,GTLINFRA.NS,2.07,2.11,1.96,2.02,76105981
2025-01-01,GUJALKALI.NS,718.6485,719.8344,704.8922,709.0666,20021
2025-01-01,GULFOILLUB.NS,1116.9352,1123.8227,1102.9764,1104.5835,35623
2025-01-01,HATHWAY.NS,15.73,16.5,15.73,16.31,8770372
2025-01-01,HATSUN.NS,987.7794,1007.5409,980.3565,993.2359,12999
2025-01-01,HCC.NS,37.99,39.02,37.78,38.51,21660323
2025-01-01,HCLTECH.NS,1781.241,1799.4027,1772.4156,1776.178,880695
2025-01-01,HDFCBANK.NS,860.6641,870.6371,854.6706,865.1774,7313806
2025-01-01,HEG.NS,509.1479,529.1135,504.3423,525.4474,1538487
2025-01-01,HEIDELBERG.NS,192.722,195.5261,192.5462,194.6655,57070
2025-01-01,HERITGFOOD.NS,479.7897,486.4541,475.7417,478.0125,140497
2025-01-01,HEROMOTOCO.NS,3878.2017,3898.8247,3836.5847,3887.0735,329310
2025-01-01,HFCL.NS,112.5932,114.6583,112.0146,113.7505,6864927
2025-01-01,HGS.NS,693.8526,706.1415,684.5743,698.8373,15489
2025-01-01,HIKAL.NS,387.4531,401.4006,384.2268,399.9116,298254
2025-01-01,HIMATSEIDE.NS,186.9176,198.6497,186.6194,196.2138,1605184
2025-01-01,HINDALCO.NS,594.0222,596.2442,580.1962,585.5785,9217246
2025-01-01,HINDCOPPER.NS,245.3027,247.5291,242.5716,244.798,2545914
2025-01-01,HINDOILEXP.NS,183.05,185.9,182.77,184.81,230530
2025-01-01,HINDPETRO.NS,376.0351,379.7037,371.1742,378.1904,2185656
2025-01-01,HINDUNILVR.NS,2259.8724,2271.6819,2255.2554,2257.0537,559893
2025-01-01,HONAUT.NS,41716.5035,42232.8128,41716.453,41902.0664,3866
2025-01-01,HSCL.NS,587.9573,587.9573,575.9887,579.7289,618020
2025-01-01,ICICIBANK.NS,1261.2039,1272.3728,1246.886,1263.172,4705399
2025-01-01,ICIL.NS,324.0535,346.6183,323.1154,338.4713,506483
2025-01-01,IDBI.NS,74.8487,75.7788,74.555,75.211,2479946
2025-01-01,IDEA.NS,7.96,8.11,7.9,8.01,318779771
2025-01-01,IFBIND.NS,1900.0,1934.95,1880.0,1897.85,23335
2025-01-01,IFCI.NS,62.03,62.9,61.26,62.03,5094745
2025-01-01,IGARASHI.NS,710.2305,759.5252,702.0892,748.5046,59585
2025-01-01,IGPL.NS,542.7972,556.6094,542.2641,553.9924,12405
2025-01-01,IIFL.NS,410.5125,421.1836,410.4629,415.178,883758
2025-01-01,INDHOTEL.NS,868.5664,875.7134,864.6454,867.1766,1243720
2025-01-01,INDIACEM.NS,376.35,382.0,375.55,377.35,717989
2025-01-01,INDOCO.NS,332.2761,333.5241,329.2808,331.677,11534
2025-01-01,INDUSINDBK.NS,957.0499,977.7164,951.9581,967.8325,4024591
2025-01-01,INDUSTOWER.NS,327.6684,333.1135,326.2228,331.4751,2228186
2025-01-01,INFY.NS,1781.5819,1799.5973,1781.5819,1789.6627,1838368
2025-01-01,INGERRAND.NS,4072.6108,4110.0204,4060.4659,4096.0708,11522
2025-01-01,INTELLECT.NS,947.9916,1008.3027,938.0465,952.0287,2959236
2025-01-01,IOB.NS,51.6,52.18,51.2,51.87,2928341
2025-01-01,IPCALAB.NS,1695.7512,1709.6834,1666.8916,1684.7546,814926
2025-01-01,IRB.NS,28.5198,29.5232,28.2974,29.4293,63046382
2025-01-01,ITC.NS,431.333,432.0874,427.9161,429.5136,18931186
2025-01-01,ITI.NS,390.0,402.5,377.5,381.75,27842475
2025-01-01,J&KBANK.NS,98.4116,99.1268,98.0589,98.4704,801595
2025-01-01,JAICORPLTD.NS,310.1299,325.6601,291.6642,293.9843,2274046
2025-01-01,JAMNAAUTO.NS,94.7663,98.6442,94.1749,97.4711,774436
2025-01-01,JBMA.NS,765.9401,774.3921,762.9483,770.7769,133542
2025-01-01,JINDALPOLY.NS,921.6364,969.3619,921.6364,959.4603,92596
2025-01-01,JINDALSAW.NS,284.0195,284.0195,274.1529,276.3128,1971430
2025-01-01,JINDALSTEL.NS,921.917,935.9639,915.1425,934.5692,591839
2025-01-01,JKCEMENT.NS,4561.3513,4571.9363,4485.0696,4554.394,27642
2025-01-01,JKLAKSHMI.NS,815.3971,831.4873,813.3859,818.9291,31782
2025-01-01,JKPAPER.NS,405.9042,411.7586,404.3918,407.5629,204271
2025-01-01,JKTYRE.NS,381.6942,384.6873,377.8669,379.5843,205198
2025-01-01,JMFINANCIL.NS,124.0297,125.3986,122.1533,124.4892,2574249
2025-01-01,JPPOWER.NS,17.7,18.22,17.65,18.06,25953444
2025-01-01,JSL.NS,694.811,694.811,677.5274,690.2053,658449
2025-01-01,JSWENERGY.NS,639.2411,651.6994,636.5113,639.5886,3367231
2025-01-01,JSWSTEEL.NS,893.5972,902.373,883.2348,897.8611,1020555
2025-01-01,JTEKTINDIA.NS,160.5451,163.018,159.5658,161.7222,34413
2025-01-01,JUBLFOOD.NS,714.7178,737.6126,711.7315,735.8209,2670497
2025-01-01,JUBLPHARMA.NS,1094.829,1119.3963,1058.0277,1069.7665,297942
2025-01-01,JUSTDIAL.NS,994.1,1012.0,994.0,1007.7,94261
2025-01-01,JYOTHYLAB.NS,385.0962,391.4658,383.5402,389.9099,264508
2025-01-01,KAJARIACER.NS,1138.0456,1164.5507,1130.163,1155.0917,96361
2025-01-01,KANSAINER.NS,257.7857,259.099,255.8402,256.667,86178
2025-01-01,KARURVYSYA.NS,177.6557,185.8426,176.5914,184.721,3037938
2025-01-01,KCP.NS,229.2494,238.0819,229.1104,235.849,233477
2025-01-01,KEC.NS,1178.7473,1203.3046,1172.3133,1179.3367,283680
2025-01-01,KEI.NS,4420.5502,4467.2507,4377.6912,4460.0161,82106
2025-01-01,KIRIINDUS.NS,618.0,650.0,616.0,635.25,547831
2025-01-01,KNRCON.NS,346.0672,346.4161,337.3458,341.5321,591344
2025-01-01,KOLTEPATIL.NS,357.25,359.8,355.05,356.25,54052
2025-01-01,KOTAKBANK.NS,354.8276,358.3175,354.3789,356.6523,7424140
2025-01-01,KPRMILL.NS,991.5607,1021.0709,974.429,979.4299,367998
2025-01-01,KRBL.NS,293.9664,299.4057,292.1043,298.0336,266760
2025-01-01,KSB.NS,745.2083,762.0324,745.2083,760.5479,30724
2025-01-01,KSCL.NS,871.5022,880.9036,863.0458,870.358,26165
2025-01-01,KSL.NS,1138.9208,1167.7605,1136.5257,1141.6582,42272
2025-01-01,KTKBANK.NS,205.2027,206.8401,201.6119,203.1153,841361
2025-01-01,LAOPALA.NS,300.1402,308.6615,299.5247,308.1407,46227
2025-01-01,LGBBROSLTD.NS,1233.7055,1249.1389,1206.2358,1239.3838,12135
2025-01-01,LICHSGFIN.NS,576.4216,582.2017,573.8206,578.3001,777096
2025-01-01,LT.NS,3532.2347,3619.5594,3532.1856,3598.4641,1202029
2025-01-01,M&M.NS,2952.1316,3030.5218,2940.449,3025.6624,1686613
2025-01-01,M&MFIN.NS,252.839,256.7039,251.2644,253.4115,639735
2025-01-01,MAHABANK.NS,48.9407,49.6938,48.743,49.5055,4231937
2025-01-01,MAHLIFE.NS,452.22,459.9372,451.6301,455.2184,85627
2025-01-01,MAHSCOOTER.NS,9345.7725,9443.3164,9318.5961,9350.1885,2271
2025-01-01,MAHSEAMLES.NS,679.4309,746.5443,676.7619,737.8578,2573566
2025-01-01,MAITHANALL.NS,1084.1513,1122.7708,1076.7953,1119.5283,35143
2025-01-01,MANAPPURAM.NS,186.8044,189.4492,184.8381,188.348,7519589
2025-01-01,MANINFRA.NS,242.3689,251.1886,241.3244,248.0254,1864447
2025-01-01,MARUTI.NS,10634.931,11042.3358,10578.3187,10978.0342,383202
2025-01-01,MASTEK.NS,2929.451,2974.673,2919.1733,2956.9561,64313
2025-01-01,MAYURUNIQ.NS,599.6342,604.698,594.8655,597.8644,19458
2025-01-01,MCX.NS,1240.2129,1251.979,1228.3872,1249.3754,816935
2025-01-01,MFSL.NS,1110.9,1117.95,1097.0,1102.55,123907
2025-01-01,MHRIL.NS,356.9,378.9,356.0,370.6,96630
2025-01-01,MINDACORP.NS,486.6076,524.1729,484.6173,518.9485,852917
2025-01-01,MMTC.NS,72.99,74.35,72.65,74.03,1204555
2025-01-01,MOIL.NS,321.8454,337.3187,318.9925,334.6109,1021938
2025-01-01,MOREPENLAB.NS,77.8371,79.537,77.5985,78.7219,2924085
2025-01-01,MOTILALOFS.NS,938.0008,969.0559,930.4216,955.2263,1457038
2025-01-01,MPHASIS.NS,2730.236,2734.5327,2689.6088,2725.8916,198476
2025-01-01,MRF.NS,129567.3951,130354.0187,128570.7228,128943.9766,2343
2025-01-01,MRPL.NS,145.3437,146.8519,144.3937,146.1859,1264394
2025-01-01,NATCOPHARM.NS,1377.0549,1391.9173,1369.4254,1384.4861,394995
2025-01-01,NATIONALUM.NS,197.3031,200.7044,196.3313,200.0876,4428464
2025-01-01,NAVINFLUOR.NS,3234.2829,3278.9171,3190.2962,3268.1072,153236
2025-01-01,NAVNETEDUL.NS,141.9053,144.6329,139.9251,142.4974,63164
2025-01-01,NBCC.NS,90.7795,92.6226,90.358,91.1227,4220243
2025-01-01,NCC.NS,268.924,273.7018,267.5589,270.5816,2587818
2025-01-01,NESCO.NS,959.8569,972.7077,948.4888,969.8409,24193
2025-01-01,NESTLEIND.NS,1062.7082,1067.2382,1056.4887,1062.3409,908580
2025-01-01,NETWORK18.NS,71.52,72.39,71.11,71.58,1580536
2025-01-01,NHPC.NS,77.38,78.7843,77.0839,78.278,12895679
2025-01-01,NIITLTD.NS,187.7758,196.1007,186.05,191.8745,1892007
2025-01-01,NILKAMAL.NS,1862.3872,1876.9919,1859.661,1860.9268,2094
2025-01-01,NLCINDIA.NS,234.2102,238.2853,232.265,235.6885,2984890
2025-01-01,NOCIL.NS,238.7567,251.8386,237.1497,247.7524,405640
2025-01-01,NRBBEARING.NS,265.7677,275.6927,265.7677,274.6858,91008
2025-01-01,NTPC.NS,318.4862,320.0643,314.4692,319.1078,7843971
2025-01-01,NUCLEUS.NS,994.4772,1011.8952,987.7144,1009.8517,14444
2025-01-01,OFSS.NS,11863.1346,11947.0799,11613.7102,11715.6045,71597
2025-01-01,OIL.NS,414.1454,418.3918,408.7061,417.1035,1408767
2025-01-01,OLECTRA.NS,1446.3202,1487.8891,1446.3202,1484.3917,279621
2025-01-01,ONGC.NS,220.2586,221.583,218.9063,219.4621,9418453
2025-01-01,ORIENTCEM.NS,340.9649,346.5822,339.7221,342.8041,197178
2025-01-01,PAGEIND.NS,46230.328,46605.5087,45794.3895,46496.8281,9446
2025-01-01,PAISALO.NS,49.8019,50.1606,49.1245,49.2839,772770
2025-01-01,PANACEABIO.NS,419.0,439.5,415.75,439.5,79873
2025-01-01,PCBL.NS,430.2935,439.465,427.1886,438.0797,1187917
2025-01-01,PERSISTENT.NS,6373.9377,6417.7621,6261.7611,6353.3579,189395
2025-01-01,PETRONET.NS,331.0507,333.3407,327.5202,331.6709,688431
2025-01-01,PFC.NS,415.3457,415.7611,409.3924,413.7766,2624150
2025-01-01,PFIZER.NS,5039.622,5118.9937,4947.1014,5075.4351,30466
2025-01-01,PGHL.NS,4934.7178,4964.4879,4898.8714,4917.2422,1313
2025-01-01,PHOENIXLTD.NS,1636.2032,1637.4495,1575.9299,1584.3053,327739
2025-01-01,PIIND.NS,3654.9757,3665.0789,3612.6811,3656.2139,92935
2025-01-01,PILANIINVS.NS,5334.4541,5483.5085,5323.3597,5377.0908,6500
2025-01-01,PNB.NS,96.6571,97.5543,96.1094,96.9499,10563476
2025-01-01,POLYMED.NS,2610.0622,2679.2487,2605.3302,2669.7349,63289
2025-01-01,POLYPLEX.NS,1283.809,1351.6913,1283.809,1345.3397,185224
2025-01-01,POONAWALLA.NS,314.9,318.75,313.25,314.1,665442
2025-01-01,POWERGRID.NS,295.4745,298.0109,292.7944,297.1016,4239498
2025-01-01,PRAJIND.NS,798.436,854.0206,795.5079,824.3494,4537312
2025-01-01,PRSMJOHNSN.NS,169.0,171.9,169.0,170.66,147990
2025-01-01,PTC.NS,117.9298,124.2979,117.9298,123.9301,1537044
2025-01-01,PUNJABCHEM.NS,1044.9512,1065.9497,1040.871,1057.2916,3350
2025-01-01,PURVA.NS,379.4,387.5,376.0,379.2,167436
2025-01-01,RADICO.NS,2596.3656,2628.0493,2555.1171,2572.6528,152523
2025-01-01,RAIN.NS,167.1886,174.5665,166.2689,172.8259,1292244
2025-01-01,RAJESHEXPO.NS,231.8,234.2,230.5,232.74,396005
2025-01-01,RALLIS.NS,287.5368,295.1293,287.5368,292.8761,167508
